model,fold,fixture_id,date,home,away,btts_actual,btts_prob,btts_yes_odds,btts_no_odds,yes_edge,no_edge,vig,yes_edge_raw,no_edge_raw
poisson_leakfree,1,1035457,2024-04-24,crystalpalace,newcastle,0,0.6258546745764223,,,,,,,
poisson_leakfree,1,1035455,2024-04-25,brighton,mancity,0,0.6279789388350756,1.74,2.18,0.07185648985548376,-0.07185648985548382,0.03342824000843603,0.05326629515691472,-0.0866945351653508
poisson_leakfree,1,1035522,2024-04-27,westham,liverpool,1,0.702546938762761,1.49,2.77,0.05231219697872347,-0.05231219697872336,0.03215176992222535,0.03140599916544551,-0.06355776908767075
poisson_leakfree,1,1035523,2024-04-27,wolves,luton,1,0.39742819833428583,1.6,2.47,-0.20945140854532102,0.20945140854532113,0.029858299595141746,-0.22757180166571417,0.19771350207057253
poisson_leakfree,1,1035517,2024-04-27,fulham,crystalpalace,1,0.6218844253588807,,,,,,,
poisson_leakfree,1,1035515,2024-04-27,astonvilla,chelsea,1,0.68069860160458,,,,,,,
poisson_leakfree,1,1035519,2024-04-27,newcastle,sheffutd,1,0.5282818631090801,,,,,,,
poisson_leakfree,1,1035516,2024-04-27,everton,brentford,0,0.5584740459750815,1.74,2.19,0.0012221375781349408,-0.0012221375781350519,0.031333648244370904,-0.016238597703079338,-0.015095050541291621
poisson_leakfree,1,1035518,2024-04-27,manutd,burnley,1,0.5790351225281719,1.42,3.03,-0.10186375387632252,0.10186375387632246,0.034258355413006036,-0.1251902295845042,0.09093187417149806
poisson_leakfree,1,1035514,2024-04-28,bournemouth,brighton,0,0.5296316267530107,1.41,3.09,-0.15703503991365597,0.15703503991365597,0.0328444536252841,-0.17958823140301772,0.14674377777773362
poisson_leakfree,1,1035521,2024-04-28,tottenham,arsenal,1,0.6960031319976325,1.49,2.75,0.04741822633725512,-0.047418226337255176,0.03477730323367911,0.024862192400317062,-0.059639495633996176
poisson_leakfree,1,1035520,2024-04-28,nottmforest,mancity,0,0.7219538521793843,,,,,,,
poisson_leakfree,1,1035428,2024-05-02,chelsea,tottenham,0,0.7200713666657235,1.31,3.68,-0.017403583234076092,0.017403583234076148,0.03509790906073684,-0.04328741196023067,0.008189502899493939
poisson_leakfree,1,1035531,2024-05-03,luton,everton,1,0.42125531777267344,1.59,2.48,-0.18808129156393594,0.18808129156393583,0.03215662406167574,-0.20767549983738942,0.17551887577571362
poisson_leakfree,1,1035524,2024-05-04,arsenal,bournemouth,0,0.6920748740039456,1.78,2.13,0.14731784075586385,-0.14731784075586374,0.03128132088410629,0.13027712119495682,-0.161558442079063
poisson_leakfree,1,1035525,2024-05-04,brentford,fulham,0,0.6444051661178131,1.52,2.67,0.007173662537860781,-0.007173662537860781,0.032426572048097846,-0.013489570724292244,-0.018937001323805602
poisson_leakfree,1,1035532,2024-05-04,mancity,wolves,1,0.5549154370030144,2.15,1.75,0.10619748828506564,-0.1061974882850657,0.03654485049833878,0.08979915793324694,-0.12634400843158577
poisson_leakfree,1,1035533,2024-05-04,sheffutd,nottmforest,1,0.532508603132926,,,,,,,
poisson_leakfree,1,1035527,2024-05-04,burnley,newcastle,1,0.6508416962994665,1.42,3.04,-0.0307726534763183,0.03077265347631819,0.03317272053372866,-0.053383655813209585,0.020210935279480813
poisson_leakfree,1,1035528,2024-05-05,chelsea,westham,0,0.6731585695464197,1.47,2.81,0.016616513471653382,-0.016616513471653382,0.03614399496453391,-0.007113539297117666,-0.02903045566741619
poisson_leakfree,1,1035526,2024-05-05,brighton,astonvilla,0,0.5057536621567557,,,,,,,
poisson_leakfree,1,1035530,2024-05-05,liverpool,tottenham,1,0.7562400609469826,1.44,2.96,0.08351278821970998,-0.08351278821970981,0.03228228228228236,0.061795616502538175,-0.09407789878482042
poisson_leakfree,1,1035529,2024-05-06,crystalpalace,manutd,0,0.6233926982622382,,,,,,,
poisson_leakfree,2,1208021,2024-08-16,manutd,fulham,0,0.5630707344523131,1.65,2.34,-0.023395430961220653,0.02339543096122071,0.033411033411033575,-0.04298987160829293,0.009578838197259465
poisson_leakfree,2,1208022,2024-08-17,ipswich,liverpool,0,0.0,1.65,2.33,-0.5854271356783919,0.585427135678392,0.03524515541682938,-0.6060606060606061,0.5708154506437768
poisson_leakfree,2,1208025,2024-08-17,newcastle,southampton,0,0.0,1.69,2.26,-0.5721518987341772,0.5721518987341773,0.034193852437555794,-0.591715976331361,0.5575221238938053
poisson_leakfree,2,1208023,2024-08-17,arsenal,wolves,0,0.5238819710162304,2.32,1.65,0.10826484255275426,-0.10826484255275426,0.03709508881922674,0.09284748825760963,-0.12994257707683643
poisson_leakfree,2,1208024,2024-08-17,everton,brighton,0,0.4734391937747184,1.68,2.28,-0.10231838198285731,0.10231838198285736,0.03383458646616555,-0.12179890146337685,0.08796431499721136
poisson_leakfree,2,1208026,2024-08-17,nottmforest,bournemouth,1,0.588506006664311,,,,,,,
poisson_leakfree,2,1208027,2024-08-17,westham,astonvilla,1,0.531891151894249,,,,,,,
poisson_leakfree,2,1208028,2024-08-18,brentford,crystalpalace,1,0.6052820555773004,,,,,,,
poisson_leakfree,2,1208029,2024-08-18,chelsea,mancity,0,0.7917607855170421,1.53,2.63,0.15954924705550366,-0.15954924705550366,0.03382290812395938,0.13816601427521202,-0.1719889223991714
poisson_leakfree,2,1208030,2024-08-19,leicester,tottenham,1,0.0,1.6,2.44,-0.6039603960396039,0.6039603960396039,0.0348360655737705,-0.625,0.5901639344262295
poisson_leakfree,2,1208038,2024-08-24,southampton,nottmforest,0,0.6432428658369092,,,,,,,
poisson_leakfree,2,1208032,2024-08-24,astonvilla,arsenal,0,0.6609999837509394,,,,,,,
poisson_leakfree,2,1208037,2024-08-24,mancity,ipswich,1,0.329890342090365,2.37,1.62,-0.07612469550362,0.07612469550362,0.039224878887325954,-0.09205058617967715,0.05282570729235114
poisson_leakfree,2,1208035,2024-08-24,fulham,leicester,1,0.4585277164414016,1.79,2.1,-0.08131804191335418,0.08131804191335412,0.0348496940675711,-0.10013150143569333,0.06528180736812217
poisson_leakfree,2,1208039,2024-08-24,tottenham,everton,0,0.5525765907284425,1.61,2.43,-0.04890855778640901,0.04890855778640907,0.03264064616721618,-0.06854142169391775,0.03590077552670162
poisson_leakfree,2,1208033,2024-08-24,brighton,manutd,1,0.5575920094598494,1.44,2.94,-0.11364086725247935,0.1136408672524793,0.03458049886621306,-0.13685243498459498,0.10227193611838187
poisson_leakfree,2,1208034,2024-08-24,crystalpalace,westham,0,0.593042888564179,,,,,,,
poisson_leakfree,2,1208031,2024-08-25,bournemouth,newcastle,1,0.6564462661236807,1.47,2.82,-0.0008963912189766665,0.0008963912189765555,0.034882037921551534,-0.02382584271985666,-0.01105619520169493
poisson_leakfree,2,1208040,2024-08-25,wolves,chelsea,1,0.4712027022624543,1.59,2.47,-0.13717168197399887,0.13717168197399887,0.0337891172052045,-0.15772811534760856,0.123938998142404
poisson_leakfree,2,1208036,2024-08-25,liverpool,brentford,0,0.7147759058233514,1.75,2.14,0.1646473711189812,-0.1646473711189812,0.03871829105473967,0.14334733439477998,-0.1820656254495196
poisson_leakfree,2,1208041,2024-08-31,arsenal,brighton,1,0.6482985473889016,1.85,2.03,0.12510267110024187,-0.1251026711002418,0.03315137797896428,0.10775800684836112,-0.1409093848273253
poisson_leakfree,2,1208044,2024-08-31,everton,bournemouth,1,0.5064983810261697,1.67,2.29,-0.07178444725665867,0.0717844472566585,0.035483617917004384,-0.09230401418341116,0.05682039626640667
poisson_leakfree,2,1208046,2024-08-31,leicester,astonvilla,1,0.43060209918354886,,,,,,,
poisson_leakfree,2,1208042,2024-08-31,brentford,southampton,1,0.42915418575591485,1.75,2.17,-0.12441724281551375,0.12441724281551364,0.032258064516129004,-0.14227438567265654,0.11001632115652749
poisson_leakfree,2,1208045,2024-08-31,ipswich,fulham,1,0.22241408987515748,1.69,2.26,-0.34973780885901967,0.34973780885901984,0.034193852437555794,-0.3693018864562035,0.33510803401864786
poisson_leakfree,2,1208049,2024-08-31,nottmforest,wolves,1,0.48934066544242316,,,,,,,
poisson_leakfree,2,1208050,2024-08-31,westham,mancity,1,0.6807548265977442,1.75,2.16,0.12832515907856268,-0.12832515907856257,0.03439153439153442,0.10932625516917283,-0.14371778956070713
poisson_leakfree,2,1208048,2024-09-01,newcastle,tottenham,1,0.7409505194742941,1.36,3.33,0.030929197512673645,-0.0309291975126737,0.03559441794735907,0.005656401827235369,-0.04125081977459444
poisson_leakfree,2,1208043,2024-09-01,chelsea,crystalpalace,1,0.7000715844812976,,,,,,,
poisson_leakfree,2,1208047,2024-09-01,manutd,liverpool,0,0.7232091072446465,1.48,2.8,0.06900349976801101,-0.06900349976801096,0.032818532818532864,0.04753343156897083,-0.08035196438750364
poisson_leakfree,3,1208058,2024-09-14,southampton,manutd,0,0.5441157620322862,1.58,2.48,-0.06672167639135917,0.06672167639135906,0.0361371988566761,-0.08879563037277705,0.05265843151610089
poisson_leakfree,3,1208055,2024-09-14,fulham,westham,1,0.5125770574098873,1.65,2.34,-0.07388910800364645,0.07388910800364651,0.033411033411033575,-0.09348354865071873,0.060072515239685265
poisson_leakfree,3,1208056,2024-09-14,liverpool,nottmforest,0,0.7292263713381516,,,,,,,
poisson_leakfree,3,1208057,2024-09-14,mancity,brentford,1,0.6959326087252669,2.02,1.84,0.21924867090143263,-0.21924867090143263,0.038527765820060234,0.2008831037747718,-0.23941086959483204
poisson_leakfree,3,1208053,2024-09-14,brighton,ipswich,0,0.25305265261754617,1.78,2.13,-0.2917043806305356,0.2917043806305357,0.03128132088410629,-0.30874510019144263,0.27746377930733646
poisson_leakfree,3,1208054,2024-09-14,crystalpalace,leicester,1,0.4060106114460401,,,,,,,
poisson_leakfree,3,1208052,2024-09-14,astonvilla,everton,1,0.5397701178575544,,,,,,,
poisson_leakfree,3,1208051,2024-09-14,bournemouth,chelsea,0,0.686867592141861,1.44,2.96,0.014140319414588376,-0.01414031941458821,0.03228228228228236,-0.007576852302583426,-0.024705429979698823
poisson_leakfree,3,1208059,2024-09-15,tottenham,arsenal,0,0.7215830576233812,1.49,2.75,0.07299815196300374,-0.0729981519630038,0.03477730323367911,0.050442118026065685,-0.0852194212597448
poisson_leakfree,3,1208060,2024-09-15,wolves,newcastle,1,0.5104691459745438,1.54,2.6,-0.11755017769695375,0.11755017769695375,0.033966033966033926,-0.1388815033761055,0.10491546941007157
poisson_leakfree,3,1208070,2024-09-21,westham,chelsea,0,0.599589289791702,1.49,2.77,-0.0506454519923355,0.05064545199233561,0.03215176992222535,-0.07155164980561346,0.03939987988338822
poisson_leakfree,3,1208064,2024-09-21,fulham,newcastle,1,0.6182263904141518,1.56,2.55,-0.002211565790227743,0.002211565790227632,0.03318250377073895,-0.02279925061148913,-0.010383253159249928
poisson_leakfree,3,1208066,2024-09-21,liverpool,bournemouth,0,0.7274655757601509,1.64,2.34,0.1395258772676886,-0.13952587726768867,0.03710652491140287,0.11770947819917532,-0.1548160031105783
poisson_leakfree,3,1208068,2024-09-21,southampton,ipswich,1,0.21836828558610116,1.68,2.28,-0.3573892901714745,0.3573892901714747,0.03383458646616555,-0.37686980965199407,0.3430352231858287
poisson_leakfree,3,1208065,2024-09-21,leicester,everton,1,0.380669859671576,1.67,2.3,-0.1986752284896331,0.19867522848963293,0.033585003905233,-0.21813253553800488,0.1845475316327717
poisson_leakfree,3,1208069,2024-09-21,tottenham,brentford,1,0.6245173409451735,1.56,2.56,0.003158117644202707,-0.0031581176442026515,0.03165064102564097,-0.016508300080467442,-0.015142340945173527
poisson_leakfree,3,1208061,2024-09-21,astonvilla,wolves,1,0.46236341747009924,,,,,,,
poisson_leakfree,3,1208063,2024-09-21,crystalpalace,manutd,0,0.6679704152993078,,,,,,,
poisson_leakfree,3,1208062,2024-09-22,brighton,nottmforest,1,0.6114615664212629,,,,,,,
poisson_leakfree,3,1208067,2024-09-22,mancity,arsenal,1,0.7584650410521544,1.93,1.93,0.2584650410521544,-0.2584650410521544,0.0362694300518136,0.2403303260262476,-0.2765997560780612
poisson_leakfree,3,1208078,2024-09-28,newcastle,mancity,1,0.8014182061508558,1.65,2.35,0.21391820615085577,-0.21391820615085577,0.03159252095422316,0.19535760009024972,-0.22695012104447282
poisson_leakfree,3,1208072,2024-09-28,arsenal,leicester,1,0.45928089546110834,2.44,1.59,0.06473995253306869,-0.06473995253306852,0.03876688318383348,0.04944482988733784,-0.08821171307117115
poisson_leakfree,3,1208075,2024-09-28,everton,crystalpalace,1,0.5487276646114907,,,,,,,
poisson_leakfree,3,1208074,2024-09-28,chelsea,brighton,1,0.6746038389602248,1.52,2.67,0.037372335380272514,-0.037372335380272514,0.032426572048097846,0.01670910211811949,-0.049135674166217336
poisson_leakfree,3,1208073,2024-09-28,brentford,westham,1,0.5272057081894412,1.52,2.67,-0.11002579539051105,0.11002579539051105,0.032426572048097846,-0.13068902865266407,0.09826245660456623
poisson_leakfree,3,1208079,2024-09-28,nottmforest,fulham,0,0.5191114457594779,,,,,,,
poisson_leakfree,3,1208080,2024-09-28,wolves,liverpool,1,0.5420129085835956,1.71,2.23,-0.023976939132140385,0.023976939132140385,0.03322581491096943,-0.042782413053831236,0.00955659814286175
poisson_leakfree,3,1208076,2024-09-29,ipswich,astonvilla,1,0.38529144466247334,,,,,,,
poisson_leakfree,3,1208077,2024-09-29,manutd,tottenham,0,0.682700326367712,1.41,3.05,-0.0011561758744403905,0.0011561758744403905,0.03708871061504482,-0.02651953178831634,-0.010569178826728476
poisson_leakfree,3,1208071,2024-09-30,bournemouth,southampton,1,0.6044981703919535,1.68,2.29,0.027671973918401926,-0.027671973918401926,0.03191931794551883,0.009260075153858294,-0.041179393099377126
poisson_leakfree,3,1208086,2024-10-05,crystalpalace,liverpool,0,0.719262961010284,,,,,,,
poisson_leakfree,3,1208081,2024-10-05,arsenal,southampton,1,0.6160885715369304,2.13,1.76,0.16364641215389703,-0.16364641215389697,0.03766538625693561,0.14660500346181304,-0.18427038971874865
poisson_leakfree,3,1208088,2024-10-05,leicester,bournemouth,0,0.4032171273678154,1.56,2.54,-0.21629506775413582,0.21629506775413587,0.03472642842721574,-0.23780851365782557,0.2030820852306099
poisson_leakfree,3,1208090,2024-10-05,westham,ipswich,1,0.36820563717528887,1.68,2.27,-0.20647790712850855,0.2064779071285086,0.035766729599328695,-0.22703245806280636,0.19126572846347767
poisson_leakfree,3,1208089,2024-10-05,mancity,fulham,1,0.6330354453116493,1.95,1.9,0.1395289518051558,-0.1395289518051558,0.03913630229419707,0.12021493249113646,-0.15935123478533353
poisson_leakfree,3,1208083,2024-10-05,brentford,wolves,1,0.3918955035803109,1.63,2.36,-0.19958319316154371,0.19958319316154371,0.03722574607465945,-0.22160142893502655,0.18437568286036704
poisson_leakfree,3,1208087,2024-10-05,everton,newcastle,0,0.5918740507588368,1.57,2.52,-0.024262868556566564,0.02426286855656662,0.0337680719846325,-0.04506862440039883,0.011300552415766385
poisson_leakfree,3,1208085,2024-10-06,chelsea,nottmforest,1,0.6626205587936932,,,,,,,
poisson_leakfree,3,1208082,2024-10-06,astonvilla,manutd,0,0.5864505216133091,,,,,,,
poisson_leakfree,3,1208084,2024-10-06,brighton,tottenham,1,0.7167747122215079,1.38,3.24,0.015476010922806593,-0.015476010922806538,0.03327965646806241,-0.007862968937912496,-0.025416687530149862
poisson_leakfree,3,1208099,2024-10-19,tottenham,westham,1,0.703008606882576,1.53,2.64,0.06991508170271987,-0.06991508170271993,0.03238265002970886,0.04941383564074597,-0.08179648567045483
poisson_leakfree,3,1208095,2024-10-19,manutd,brentford,1,0.573243466276465,1.56,2.53,-0.045338440813999514,0.0453384408139994,0.03628255802168834,-0.06778217474917592,0.03149961672748747
poisson_leakfree,3,1208092,2024-10-19,fulham,astonvilla,1,0.5619053831438668,,,,,,,
poisson_leakfree,3,1208098,2024-10-19,southampton,leicester,1,0.3607017105075627,1.66,2.32,-0.22221286235675897,0.22221286235675886,0.03344412131283758,-0.2417079280466542,0.20826380673381656
poisson_leakfree,3,1208096,2024-10-19,newcastle,brighton,0,0.6617192672562269,1.54,2.61,0.03280360460562459,-0.032803604605624426,0.03249241180275675,0.012368617905577528,-0.044861029708334166
poisson_leakfree,3,1208093,2024-10-19,ipswich,everton,0,0.34938626369572573,1.68,2.28,-0.22637131206184996,0.22637131206185013,0.03383458646616555,-0.2458518315423695,0.21201724507620412
poisson_leakfree,3,1208091,2024-10-19,bournemouth,arsenal,0,0.6899669985956758,1.8,2.09,0.15269193432832362,-0.15269193432832362,0.034024455077086735,0.1344114430401202,-0.16843589811720694
poisson_leakfree,3,1208100,2024-10-20,wolves,mancity,1,0.525557561623672,1.8,2.09,-0.011717502643680211,0.011717502643680211,0.034024455077086735,-0.029997993931883626,-0.0040264611452031085
poisson_leakfree,3,1208094,2024-10-20,liverpool,chelsea,1,0.7712595682986305,1.46,2.87,0.10844201633558193,-0.10844201633558204,0.03336356259844386,0.08632806144931549,-0.1196916240477594
poisson_leakfree,3,1208097,2024-10-21,nottmforest,crystalpalace,0,0.5715323156424209,,,,,,,
poisson_leakfree,3,1208110,2024-10-25,leicester,nottmforest,1,0.47758847878880895,,,,,,,
poisson_leakfree,3,1208111,2024-10-26,mancity,southampton,0,0.6316522817929928,1.94,1.91,0.13554838568909666,-0.13554838568909666,0.03902412694985702,0.11618836426721957,-0.1552124912170766
poisson_leakfree,3,1208106,2024-10-26,brighton,wolves,1,0.48235676618033624,1.71,2.23,-0.08363308153539978,0.08363308153539972,0.03322581491096943,-0.10243855545709063,0.06921274054612109
poisson_leakfree,3,1208105,2024-10-26,brentford,ipswich,1,0.41344737093608525,1.74,2.18,-0.1426750780435066,0.1426750780435065,0.03342824000843603,-0.16126527274207564,0.1278370327336395
poisson_leakfree,3,1208104,2024-10-26,astonvilla,bournemouth,1,0.6483522581467032,,,,,,,
poisson_leakfree,3,1208109,2024-10-26,everton,fulham,1,0.5177387923062919,1.63,2.38,-0.07577741717001729,0.07577741717001729,0.03366499974222825,-0.0957581402090455,0.0620931404668173
poisson_leakfree,3,1208112,2024-10-27,westham,manutd,1,0.6114298190132809,1.57,2.52,-0.004707100302122513,0.004707100302122569,0.0337680719846325,-0.025512856145954776,-0.008255215838677665
poisson_leakfree,3,1208107,2024-10-27,chelsea,newcastle,1,0.7047696657946965,1.5,2.73,0.059379594872710606,-0.05937959487271066,0.03296703296703285,0.038102999128029835,-0.07107003209506274
poisson_leakfree,3,1208108,2024-10-27,crystalpalace,tottenham,0,0.6769739314320772,,,,,,,
poisson_leakfree,3,1208103,2024-10-27,arsenal,liverpool,1,0.7500762722136745,1.68,2.27,0.17539272790987703,-0.17539272790987698,0.035766729599328695,0.15483817697557922,-0.19060490657490792
poisson_leakfree,3,1208118,2024-11-02,newcastle,arsenal,0,0.6879220715160516,1.78,2.12,0.1443323279263079,-0.14433232792630796,0.03349586601653587,0.12612431870706275,-0.15962018472359868
poisson_leakfree,3,1208113,2024-11-02,bournemouth,mancity,1,0.7036181280990458,1.65,2.33,0.1181909924206539,-0.11819099242065378,0.03524515541682938,0.0975575220384397,-0.13280267745526897
poisson_leakfree,3,1208116,2024-11-02,liverpool,brighton,1,0.6902688757081218,1.6,2.44,0.08630847966851785,-0.08630847966851785,0.0348360655737705,0.06526887570812179,-0.10010494128189229
poisson_leakfree,3,1208120,2024-11-02,southampton,everton,0,0.44265396530825496,1.72,2.2,-0.11857052448766348,0.11857052448766342,0.03594080338266381,-0.13874138352895438,0.10280058014629051
poisson_leakfree,3,1208115,2024-11-02,ipswich,leicester,1,0.3625972113770626,1.55,2.58,-0.26210012518468084,0.26210012518468073,0.03275818954738674,-0.28256407894551805,0.24980588939813125
poisson_leakfree,3,1208119,2024-11-02,nottmforest,westham,0,0.5790921820765628,,,,,,,
poisson_leakfree,3,1208122,2024-11-02,wolves,crystalpalace,1,0.43534098152135553,,,,,,,
poisson_leakfree,4,1208121,2024-11-03,tottenham,astonvilla,1,0.671101353750856,,,,,,,
poisson_leakfree,4,1208117,2024-11-03,manutd,chelsea,1,0.6724083729476108,1.42,3.03,-0.008490503456883625,0.008490503456883569,0.034258355413006036,-0.03181697916506532,-0.0024413762479408296
poisson_leakfree,4,1208114,2024-11-04,fulham,brentford,1,0.6388545102446477,1.61,2.42,0.03835823232901503,-0.03835823232901492,0.034341152918228035,0.017736497822287478,-0.05207765074051546
poisson_leakfree,4,1208126,2024-11-09,crystalpalace,fulham,0,0.5589396434416262,,,,,,,
poisson_leakfree,4,1208132,2024-11-09,wolves,southampton,0,0.44179460109169205,1.65,2.35,-0.14570539890830797,0.14570539890830803,0.03159252095422316,-0.16426600496891403,0.13267348401469098
poisson_leakfree,4,1208131,2024-11-09,westham,everton,0,0.518272901720092,1.75,2.17,-0.03529852685133661,0.035298526851336554,0.032258064516129004,-0.0531556697084794,0.0208976051923504
poisson_leakfree,4,1208127,2024-11-09,liverpool,astonvilla,0,0.660861443827025,,,,,,,
poisson_leakfree,4,1208123,2024-11-09,brentford,bournemouth,1,0.6516224480203092,1.5,2.71,0.007916984837411323,-0.007916984837411378,0.035670356703567,-0.01504421864635741,-0.020626138057209586
poisson_leakfree,4,1208124,2024-11-09,brighton,mancity,1,0.6588747391074354,1.49,2.78,0.007820874938817224,-0.007820874938817168,0.0308531698131429,-0.01226620048988003,-0.018586969323262814
poisson_leakfree,4,1208128,2024-11-10,manutd,leicester,0,0.5320959842183138,1.8,2.09,-0.0051790800490383315,0.0051790800490383315,0.034024455077086735,-0.023459571337241747,-0.010564883739844988
poisson_leakfree,4,1208130,2024-11-10,tottenham,ipswich,1,0.5001461411234557,1.72,2.19,-0.05995616066682563,0.059956160666825686,0.03801635340341947,-0.08124920771375366,0.043232854310334246
poisson_leakfree,4,1208129,2024-11-10,nottmforest,newcastle,1,0.5816901098049865,,,,,,,
poisson_leakfree,4,1208125,2024-11-10,chelsea,arsenal,1,0.6655481359568524,1.65,2.34,0.07908197054331856,-0.0790819705433185,0.033411033411033575,0.05948752989624628,-0.09289856330727975
poisson_leakfree,4,1208135,2024-11-23,astonvilla,crystalpalace,1,0.5568904957504565,,,,,,,
poisson_leakfree,4,1208133,2024-11-23,bournemouth,brighton,1,0.647312610700055,1.48,2.8,-0.006892996776580507,0.006892996776580562,0.032818532818532864,-0.02836306497562069,-0.00445546784291212
poisson_leakfree,4,1208140,2024-11-23,mancity,tottenham,0,0.7699792897791711,1.52,2.66,0.13361565341553472,-0.13361565341553466,0.03383458646616555,0.11208455293706576,-0.1459191394032312
poisson_leakfree,4,1208137,2024-11-23,fulham,wolves,1,0.5483323138190132,1.7,2.24,-0.020195604962712776,0.02019560496271272,0.034663865546218364,-0.03990298029863393,0.0052391147524154524
poisson_leakfree,4,1208136,2024-11-23,everton,brentford,0,0.5586017060784327,1.72,2.21,-0.0037392608426868312,0.0037392608426868867,0.033884036620014824,-0.0227936427587766,-0.011090393861238168
poisson_leakfree,4,1208134,2024-11-23,arsenal,nottmforest,0,0.5873827121674575,,,,,,,
poisson_leakfree,4,1208139,2024-11-23,leicester,chelsea,1,0.5429214525765232,1.69,2.26,-0.02923044615765391,0.029230446157654022,0.034193852437555794,-0.048794523754837726,0.014600671317282043
poisson_leakfree,4,1208142,2024-11-24,southampton,liverpool,1,0.535448956184912,1.68,2.28,-0.04030861957266374,0.04030861957266385,0.03383458646616555,-0.05978913905318328,0.025954552587017843
poisson_leakfree,4,1208138,2024-11-24,ipswich,manutd,1,0.48596559934200345,1.67,2.3,-0.09337948881920566,0.09337948881920555,0.033585003905233,-0.11283679586757744,0.07925179196234433
poisson_leakfree,4,1208141,2024-11-25,newcastle,westham,0,0.5897695713626722,1.73,2.19,0.03109610197491708,-0.031096101974917023,0.03465568664713503,0.011734889281747263,-0.04639057592888224
poisson_leakfree,4,1208144,2024-11-29,brighton,southampton,1,0.5146352783953011,1.59,2.43,-0.08984233354499738,0.08984233354499743,0.040453451354918846,-0.11429553921476177,0.07384208785984298
poisson_leakfree,4,1208146,2024-11-30,crystalpalace,newcastle,1,0.5776630630850642,,,,,,,
poisson_leakfree,4,1208143,2024-11-30,brentford,leicester,1,0.5406825992252178,1.68,2.29,-0.036143597248333825,0.036143597248333825,0.03191931794551883,-0.05455549601287746,0.022636178067358625
poisson_leakfree,4,1208149,2024-11-30,nottmforest,ipswich,0,0.4510265236215323,,,,,,,
poisson_leakfree,4,1208151,2024-11-30,westham,arsenal,1,0.5780051721991136,1.93,1.93,0.07800517219911363,-0.07800517219911363,0.0362694300518136,0.059870457173206826,-0.09613988722502043
poisson_leakfree,4,1208152,2024-11-30,wolves,bournemouth,1,0.5345100725178875,1.59,2.48,-0.07482653681872187,0.07482653681872176,0.03215662406167574,-0.09442074509217535,0.06226412103049955
poisson_leakfree,4,1208148,2024-12-01,manutd,everton,0,0.5326122503031864,1.88,1.99,0.018400363998276825,-0.01840036399827677,0.034427456431091574,0.000697356686165107,-0.03512481311725668
poisson_leakfree,4,1208150,2024-12-01,tottenham,fulham,1,0.6958258009065375,1.45,2.9,0.02915913423987082,-0.029159134239870765,0.034482758620689724,0.006170628492744301,-0.040653387113434025
poisson_leakfree,4,1208145,2024-12-01,chelsea,astonvilla,0,0.6990504373104147,,,,,,,
poisson_leakfree,4,1208147,2024-12-01,liverpool,mancity,0,0.7295392252545331,1.49,2.77,0.07930448347049557,-0.07930448347049546,0.03215176992222535,0.05839828565721761,-0.09055005557944285
poisson_leakfree,4,1208158,2024-12-03,ipswich,crystalpalace,0,0.5072404244745623,,,,,,,
poisson_leakfree,4,1208159,2024-12-03,leicester,westham,1,0.5015961300532392,1.63,2.37,-0.0909038699467608,0.0909038699467608,0.03543786078537958,-0.11190080246209821,0.07646294167671863
poisson_leakfree,4,1208161,2024-12-04,newcastle,liverpool,1,0.661034339499306,1.57,2.52,0.04489742018390264,-0.04489742018390258,0.0337680719846325,0.024091664340070373,-0.057859736324702815
poisson_leakfree,4,1208162,2024-12-04,southampton,chelsea,1,0.5674341763013984,1.66,2.32,-0.015480396562923326,0.015480396562923215,0.03344412131283758,-0.03497546225281856,0.0015313409399809186
poisson_leakfree,4,1208156,2024-12-04,everton,wolves,0,0.4193484211045382,1.83,2.05,-0.10900209435937935,0.10900209435937924,0.03425296548047441,-0.12709966632715575,0.09284670084668128
poisson_leakfree,4,1208160,2024-12-04,mancity,nottmforest,0,0.5808034447065041,,,,,,,
poisson_leakfree,4,1208154,2024-12-04,arsenal,manutd,0,0.6304434522909762,1.78,2.11,0.08802699984881679,-0.08802699984881679,0.03573140209808834,0.0686456994819874,-0.10437710158007574
poisson_leakfree,4,1208155,2024-12-04,astonvilla,brentford,1,0.6548902665112646,,,,,,,
poisson_leakfree,4,1208157,2024-12-05,fulham,brighton,1,0.607883417119855,1.57,2.52,-0.008253502195548323,0.008253502195548379,0.0337680719846325,-0.029059258039380587,-0.004708813945251855
poisson_leakfree,4,1208153,2024-12-05,bournemouth,tottenham,0,0.7242849894227524,1.42,3.03,0.04338611301825801,-0.043386113018258066,0.034258355413006036,0.020059637310076317,-0.054317992723082464
poisson_leakfree,4,1208165,2024-12-07,crystalpalace,mancity,1,0.612848743192479,,,,,,,
poisson_leakfree,4,1208164,2024-12-07,brentford,newcastle,1,0.6344820155813428,1.53,2.64,0.0013884904014865862,-0.0013884904014866417,0.03238265002970886,-0.019112755660487313,-0.013269894369221547
poisson_leakfree,4,1208163,2024-12-07,astonvilla,southampton,0,0.5489070368751441,,,,,,,
poisson_leakfree,4,1208170,2024-12-07,manutd,nottmforest,1,0.487891116866776,,,,,,,
poisson_leakfree,4,1208167,2024-12-08,fulham,arsenal,1,0.6770137912044256,1.79,2.11,0.13598815017878463,-0.13598815017878457,0.03259286716619458,0.11835457332733068,-0.15094744049352515
